state,canonical_school,canonical_key,alias_variants,n_alias_variants,dat_tf_men_team_ids,dat_tf_women_team_ids,dat_xc_men_team_ids,dat_xc_women_team_ids,n_dat_team_records,all_dat_team_ids,duplicate_team_records,sports_present,dat_leagues,source_league_urls,athletic_net_team_id,athletic_net_team_id_source,source,observed_on,verification
MI,Beecher,beecher,Beecher (x4),1,53113,53114,40845,40846,4,track:men:53113;track:women:53114;xc:men:40845;xc:women:40846,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Belding Area,belding area,Belding Area (x4),1,53115,53116,10573,10574,4,track:men:53115;track:women:53116;xc:men:10573;xc:women:10574,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bellaire,bellaire,Bellaire (x4),1,53117,53118,40847,40848,4,track:men:53117;track:women:53118;xc:men:40847;xc:women:40848,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Belleville,belleville,Belleville (x4),1,53119,53120,40849,40850,4,track:men:53119;track:women:53120;xc:men:40849;xc:women:40850,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bellevue,bellevue,Bellevue (x4),1,13392,13393,9968,9969,4,track:men:13392;track:women:13393;xc:men:9968;xc:women:9969,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bendle,bendle,Bendle (x4),1,53121,53122,40851,40852,4,track:men:53121;track:women:53122;xc:men:40851;xc:women:40852,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bentley,bentley,Bentley (x4),1,53123,53124,40853,40854,4,track:men:53123;track:women:53124;xc:men:40853;xc:women:40854,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Benton Harbor,benton harbor,Benton Harbor (x4),1,53125,53126,40855,40856,4,track:men:53125;track:women:53126;xc:men:40855;xc:women:40856,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Benzie Central,benzie central,Benzie Central (x4),1,53127,53128,40857,40858,4,track:men:53127;track:women:53128;xc:men:40857;xc:women:40858,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Berkley,berkley,Berkley (x4),1,53129,53130,40859,40860,4,track:men:53129;track:women:53130;xc:men:40859;xc:women:40860,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Berrien Springs,berrien springs,Berrien Springs (x4),1,35119,53131,31718,31719,4,track:men:35119;track:women:53131;xc:men:31718;xc:women:31719,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Big Bay de Noc,big bay de noc,Big Bay de Noc (x4),1,53132,53133,40861,40862,4,track:men:53132;track:women:53133;xc:men:40861;xc:women:40862,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Big Rapids,big rapids,Big Rapids (x4),1,53134,53135,8292,8293,4,track:men:53134;track:women:53135;xc:men:8292;xc:women:8293,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Birch Run,birch run,Birch Run (x4),1,8778,8779,8922,8923,4,track:men:8778;track:women:8779;xc:men:8922;xc:women:8923,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bishop Foley,bishop foley,Bishop Foley (x4),1,53136,53137,40863,40864,4,track:men:53136;track:women:53137;xc:men:40863;xc:women:40864,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Black River,black river,Black River (x4),1,53138,53139,40865,40866,4,track:men:53138;track:women:53139;xc:men:40865;xc:women:40866,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Blissfield,blissfield,Blissfield (x4),1,53140,53141,40867,40868,4,track:men:53140;track:women:53141;xc:men:40867;xc:women:40868,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bloomingdale,bloomingdale,Bloomingdale (x4),1,53142,53143,40869,40870,4,track:men:53142;track:women:53143;xc:men:40869;xc:women:40870,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Boyne City,boyne city,Boyne City (x4),1,53144,53145,40871,40872,4,track:men:53144;track:women:53145;xc:men:40871;xc:women:40872,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Boyne Falls,boyne falls,Boyne Falls (x4),1,53146,53147,40873,40874,4,track:men:53146;track:women:53147;xc:men:40873;xc:women:40874,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bradford Academy,bradford academy,Bradford Academy (x4),1,70610,70611,49193,49194,4,track:men:70610;track:women:70611;xc:men:49193;xc:women:49194,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brandon,brandon,Brandon (x4),1,53148,35132,40875,40876,4,track:men:53148;track:women:35132;xc:men:40875;xc:women:40876,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brandywine,brandywine,Brandywine (x4),1,53149,53150,32468,32469,4,track:men:53149;track:women:53150;xc:men:32468;xc:women:32469,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Breckenridge,breckenridge,Breckenridge (x4),1,53151,53152,40877,40878,4,track:men:53151;track:women:53152;xc:men:40877;xc:women:40878,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brethren,brethren,Brethren (x4),1,53153,53154,40879,40880,4,track:men:53153;track:women:53154;xc:men:40879;xc:women:40880,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bridgeport,bridgeport,Bridgeport (x4),1,53155,53156,40881,40882,4,track:men:53155;track:women:53156;xc:men:40881;xc:women:40882,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bridgman,bridgman,Bridgman (x4),1,53157,53158,40883,40884,4,track:men:53157;track:women:53158;xc:men:40883;xc:women:40884,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brighton,brighton,Brighton (x4),1,53159,53160,10999,8809,4,track:men:53159;track:women:53160;xc:men:10999;xc:women:8809,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brimley Area,brimley area,Brimley Area (x4),1,53161,53162,40885,40886,4,track:men:53161;track:women:53162;xc:men:40885;xc:women:40886,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Britton-Macon,britton macon,Britton-Macon (x4),1,53163,53164,40887,40888,4,track:men:53163;track:women:53164;xc:men:40887;xc:women:40888,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bronson,bronson,Bronson (x4),1,53165,53166,40889,40890,4,track:men:53165;track:women:53166;xc:men:40889;xc:women:40890,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brother Rice,brother rice,Brother Rice (x4),1,53167,53168,40891,40892,4,track:men:53167;track:women:53168;xc:men:40891;xc:women:40892,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Brown City,brown city,Brown City (x4),1,53169,53170,40893,40894,4,track:men:53169;track:women:53170;xc:men:40893;xc:women:40894,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Buchanan,buchanan,Buchanan (x4),1,53171,53172,33522,33523,4,track:men:53171;track:women:53172;xc:men:33522;xc:women:33523,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Buckley,buckley,Buckley (x4),1,53173,53174,40895,40896,4,track:men:53173;track:women:53174;xc:men:40895;xc:women:40896,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Buena Vista,buena vista,Buena Vista (x4),1,53175,53176,40897,40898,4,track:men:53175;track:women:53176;xc:men:40897;xc:women:40898,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Bullock Creek,bullock creek,Bullock Creek (x4),1,53177,53178,40899,40900,4,track:men:53177;track:women:53178;xc:men:40899;xc:women:40900,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Burr Oak,burr oak,Burr Oak (x4),1,53179,53180,40901,40902,4,track:men:53179;track:women:53180;xc:men:40901;xc:women:40902,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Burt Township,burt township,Burt Township (x4),1,53181,53182,40903,40904,4,track:men:53181;track:women:53182;xc:men:40903;xc:women:40904,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Byron Area,byron area,Byron Area (x4),1,8780,8781,9050,9051,4,track:men:8780;track:women:8781;xc:men:9050;xc:women:9051,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Byron Center,byron center,Byron Center (x4),1,53185,53186,40907,40908,4,track:men:53185;track:women:53186;xc:men:40907;xc:women:40908,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Byron Center Charter,byron center charter,Byron Center Charter (x4),1,53183,53184,40905,40906,4,track:men:53183;track:women:53184;xc:men:40905;xc:women:40906,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Byron MS,byron ms,Byron MS (x4),1,18575,18576,10452,10453,4,track:men:18575;track:women:18576;xc:men:10452;xc:women:10453,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cabrini,cabrini,Cabrini (x4),1,53187,53188,40909,40910,4,track:men:53187;track:women:53188;xc:men:40909;xc:women:40910,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cadillac,cadillac,Cadillac (x4),1,24011,24012,12921,12922,4,track:men:24011;track:women:24012;xc:men:12921;xc:women:12922,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cadillac Heritage Christian,cadillac heritage christian,Cadillac Heritage Christian (x4),1,54278,54279,41938,41939,4,track:men:54278;track:women:54279;xc:men:41938;xc:women:41939,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Caledonia,caledonia,Caledonia (x4),1,35133,35134,8135,8136,4,track:men:35133;track:women:35134;xc:men:8135;xc:women:8136,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calhoun Christian School,calhoun christian,Calhoun Christian School (x4),1,53193,53194,40915,40916,4,track:men:53193;track:women:53194;xc:men:40915;xc:women:40916,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calumet,calumet,Calumet (x4),1,53195,53196,40917,40918,4,track:men:53195;track:women:53196;xc:men:40917;xc:women:40918,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calvary,calvary,Calvary (x4),1,53201,53202,40923,40924,4,track:men:53201;track:women:53202;xc:men:40923;xc:women:40924,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calvary Christian Academy,calvary christian academy,Calvary Christian Academy (x4),1,53197,53198,40919,40920,4,track:men:53197;track:women:53198;xc:men:40919;xc:women:40920,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calvary Christian Schools,calvary christian schools,Calvary Christian Schools (x4),1,53199,53200,40921,40922,4,track:men:53199;track:women:53200;xc:men:40921;xc:women:40922,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Calvin Christian,calvin christian,Calvin Christian (x4),1,53203,53204,40925,40926,4,track:men:53203;track:women:53204;xc:men:40925;xc:women:40926,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Camden-Frontier,camden frontier,Camden-Frontier (x4),1,53205,53206,40927,40928,4,track:men:53205;track:women:53206;xc:men:40927;xc:women:40928,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Canton,canton,Canton (x4),1,17983,53207,40929,40930,4,track:men:17983;track:women:53207;xc:men:40929;xc:women:40930,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Capac,capac,Capac (x4),1,53208,53209,40931,40932,4,track:men:53208;track:women:53209;xc:men:40931;xc:women:40932,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cardinal Mooney Catholic,cardinal mooney catholic,Cardinal Mooney Catholic (x4),1,53210,53211,40933,40934,4,track:men:53210;track:women:53211;xc:men:40933;xc:women:40934,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carman-Ainsworth,carman ainsworth,Carman-Ainsworth (x4),1,18547,18548,10392,10393,4,track:men:18547;track:women:18548;xc:men:10392;xc:women:10393,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carman-Ainsworth JHS,carman ainsworth jhs,Carman-Ainsworth JHS (x4),1,18887,18888,10855,10856,4,track:men:18887;track:women:18888;xc:men:10855;xc:women:10856,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carney-Nadeau,carney nadeau,Carney-Nadeau (x4),1,53212,53213,40935,40936,4,track:men:53212;track:women:53213;xc:men:40935;xc:women:40936,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Caro,caro,Caro (x4),1,10832,10833,10394,10395,4,track:men:10832;track:women:10833;xc:men:10394;xc:women:10395,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Caro MS,caro ms,Caro MS (x4),1,18577,18578,10454,10455,4,track:men:18577;track:women:18578;xc:men:10454;xc:women:10455,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carrollton,carrollton,Carrollton (x4),1,53214,53215,40937,40938,4,track:men:53214;track:women:53215;xc:men:40937;xc:women:40938,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carson City-Crystal,carson city crystal,Carson City-Crystal (x4),1,18555,18556,10412,10413,4,track:men:18555;track:women:18556;xc:men:10412;xc:women:10413,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carson City-Crystal MS,carson city crystal ms,Carson City-Crystal MS (x4),1,18889,18890,10857,10858,4,track:men:18889;track:women:18890;xc:men:10857;xc:women:10858,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Carsonville-Port Sanilac,carsonville port sanilac,Carsonville-Port Sanilac (x4),1,53216,53217,40939,40940,4,track:men:53216;track:women:53217;xc:men:40939;xc:women:40940,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Caseville,caseville,Caseville (x4),1,53218,53219,40941,40942,4,track:men:53218;track:women:53219;xc:men:40941;xc:women:40942,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cass City,cass city,Cass City (x4),1,53220,53221,40943,40944,4,track:men:53220;track:women:53221;xc:men:40943;xc:women:40944,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cass Technical,cass technical,Cass Technical (x4),1,53222,53223,40945,40946,4,track:men:53222;track:women:53223;xc:men:40945;xc:women:40946,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cedar Springs,cedar springs,Cedar Springs (x4),1,10820,10821,40951,40952,4,track:men:10820;track:women:10821;xc:men:40951;xc:women:40952,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cedarville,cedarville,Cedarville (x4),1,53230,53231,40953,40954,4,track:men:53230;track:women:53231;xc:men:40953;xc:women:40954,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Center Line,center line,Center Line (x4),1,53232,53233,40955,40956,4,track:men:53232;track:women:53233;xc:men:40955;xc:women:40956,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Central Academy,central academy,Central Academy (x4),1,53234,53235,40957,40958,4,track:men:53234;track:women:53235;xc:men:40957;xc:women:40958,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Central Lake,central lake,Central Lake (x4),1,53244,53245,11198,11199,4,track:men:53244;track:women:53245;xc:men:11198;xc:women:11199,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Central Lutheran,central lutheran,Central Lutheran (x4),1,53246,53247,40967,40968,4,track:men:53246;track:women:53247;xc:men:40967;xc:women:40968,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Central Montcalm,central montcalm,Central Montcalm (x4),1,53248,53249,40969,40970,4,track:men:53248;track:women:53249;xc:men:40969;xc:women:40970,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Centreville,centreville,Centreville (x4),1,53250,53251,40971,40972,4,track:men:53250;track:women:53251;xc:men:40971;xc:women:40972,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Cesar Chavez Academy,cesar chavez academy,Cesar Chavez Academy (x4),1,53252,53253,40973,40974,4,track:men:53252;track:women:53253;xc:men:40973;xc:women:40974,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chadsey,chadsey,Chadsey (x4),1,53254,53255,40975,40976,4,track:men:53254;track:women:53255;xc:men:40975;xc:women:40976,no,track;xc,Michigan,https://www.directathletics.com/leagues/track/122.html | https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
MI,Chandler Park Academy,chandler park academy,Chandler Park Academy (x2),1,,,48767,48768,2,xc:men:48767;xc:women:48768,no,xc,Michigan,https://www.directathletics.com/leagues/xc/107.html,,not exposed on DAT (no athletic.net links found on any sampled page),DAT state-league team lists,2026-09-19,observed
