school_id,name,co2027,athletes_all
sch_665c1a7b8f156b7f,Bryan County HS,18,59
sch_a6d702ebeac4af37,Windsor Academy,18,55
sch_1cf1aeac738adba3,Southwest Georgia Academy,18,50
sch_196387ba8177ac7b,Savannah HS,18,40
sch_60fe41ea2220fbdc,Wheeler County HS,18,40
sch_71d36623a2d76060,Fideles Christian School,17,164
sch_719c070b3ce9a672,Paideia,17,147
sch_fad8d9b8acca0729,Tift Area Academy,17,102
sch_a2219adcf3bedccc,Briarwood Academy,17,101
sch_13d5496de25aa4b7,Brentwood School,17,89
sch_610ba9264ed0a1d5,Johnson County,17,66
sch_545c4c8d528d7cf1,Riverside Military Academy,17,58
sch_50fac45492926b25,Charlton County,17,55
sch_70cea7965ef1c29c,Echols County HS,17,49
sch_189fa3f217beceb3,Butler,17,42
sch_83a7aa48f6d8bcef,Irwin County,16,148
sch_7cec8087140276d7,Westminster Schools of Augusta,16,139
sch_30ffcf184f85a555,Community Christian School,16,85
sch_1b0ac5e2a7c4800f,Aquinas,16,57
sch_85ed10917c002412,Chattooga HS,16,56
sch_7f8ef22ad5fb7fad,Baconton Charter,15,182
sch_f3b9dbec58e2a9a3,Mount de Sales Academy,15,155
sch_99c19a77dd7ad0a3,Crawford County,15,146
sch_1d4567ef9a599f70,Georgia Military College Prep School,15,146
sch_914e40f79d3cb3d1,Savannah Country Day School,15,140
sch_c39048c574f7bfb4,Sherwood Christian,15,71
sch_e48253de7b31b7e1,Trion,15,56
sch_e104da253298af34,Taylor County HS,15,50
sch_1ff39055151947ca,Dooly County HS,15,49
sch_0c3bfde67a84406b,Miller County HS,15,33
sch_0c0039a88065decb,Habersham School,14,82
sch_669230076e09da27,Crisp Academy,14,71
sch_60f7050d534ea39d,Atlanta Classical Academy,13,145
sch_5cd876600528f2bc,Community Christian Academy (Martinez),13,100
sch_82ad0f688ea59f0c,Galloway,13,91
sch_cea2d0fdf3d9822d,St. John Bosco Academy,13,85
sch_ff282ede84f83431,The Heritage School,13,81
sch_c93a5b0c0263dcde,Richmond County Technical Career Magnet School,13,67
sch_f979ccfe0ba91035,Twiggs County,13,57
sch_1e241284c45e7a5f,McIntosh County Academy,13,52
sch_8f917758d31785f5,Citizen's Christian Academy,13,50
sch_5132b57e0aa40d90,The Weber School,13,44
sch_8f6a9d428c294f68,Frederica Academy,13,39
sch_0dbbe6c59f79cf2b,Notre Dame Academy,12,81
sch_db5c9a625461c02f,Central Fellowship Christian Academy,12,57
sch_3fd6a996a8991caf,Bethesda Academy,12,39
sch_328a1cb5e82fcacb,St. Vincent's Academy  (SVA),12,39
sch_2685b60344cc4471,Piedmont Academy,12,29
sch_76c9ce569f424fd6,Manchester,12,23
sch_c6f4fcf055f4ed57,Quitman County HS,12,21
sch_c21f5d4ebb77001b,Eastside Christian School,11,145
sch_877b6e39019afe8a,Emanuel County Institute,11,93
sch_313a7f893ba51866,Heritage Prep,11,84
sch_4e64b4539ebf52b7,Pelham High School,11,79
sch_b94e9c76cef869e3,Cross Keys,11,58
sch_c43dc78e70eb6904,Trinity Dublin Christian School,11,47
sch_e0d44dd297de470d,Southwest Georgia STEM Charter High School,11,45
sch_cd07dc8920063212,Treutlen,10,116
sch_b5a0cc9c076dc722,Augusta Prep HS,10,93
sch_644c381dfb0fd0d7,Dominion Christian,10,70
sch_a1ac9cb03de2e39c,Mt. Zion Carroll,10,56
sch_ac57a12dc3b73231,The Dalton Academy,10,54
sch_369e33b6f3885479,Mill Springs Academy,10,20
sch_2c51c397b0613bfb,King's Ridge Christian School,9,137
sch_5fb0a3c8537f27eb,St. Mary's Academy,9,132
sch_7294fa4cccf48095,Creekside Christian Academy,9,106
sch_a45b68e8d16dc0ea,The Stonehaven School,9,101
sch_2220cd59e3efd7f1,Pinecrest Academy,9,93
sch_831ef72f1e8d7c91,Lakeview Academy,9,76
sch_ebe66255cee297e4,Unity Christian School,9,56
sch_f46058f5376234e0,Haralson County HS,9,52
sch_6237fb9cde6b98f2,Highland Christian Academy,9,45
sch_c99619a65e9f1e28,Savannah Classical Academy,9,41
sch_f3aa9d78ee227c9b,Valwood School,9,40
sch_d928b89ed5d66fb7,Flint River Academy,9,33
sch_02b2ba2587ca9f84,William & Reed Academy,9,22
sch_7aaf476af02b7267,Johnson Ferry Christian Academy,8,108
sch_eb009c9ab9c7efaf,The Howard School,8,46
sch_632e84ab349406c9,David Emanuel Academy,8,29
sch_d9027199f1a74f15,Towns County HS,8,26
sch_a6215573ce3a939c,Excel Christian,8,21
sch_86e018017fb8a5c6,Greater Atlanta Adventist Academy,8,19
sch_d5b184ca9177a4da,Pinewood Christian,7,69
sch_7fee6006225246ff,Fullington Academy,7,67
sch_aeee99dc160c0dce,NHND Prep Academy,7,29
sch_9349403b54d168cf,Trinity Christian Griffin,7,25
sch_e484680082a8d827,Thomas Jefferson Academy,7,19
sch_64dfe0545d69a742,A.E. Beach High School,7,11
sch_9cd81a7d4c40d089,Cherokee Christian Schools,6,47
