school_id,name,co2027,athletes_all
sch_add57db14381364d,Plattsburg High School,22,57
sch_556d49fc20416ce1,Shawnee Mission East,22,56
sch_7dd07c0ab5de0047,Shawnee Mission Northwest,22,55
sch_a41fb87d686304e0,Benton High School,22,53
sch_59d132c38506ac34,Hancock High School,22,45
sch_2c62f23686ab7fed,KIPP St. Louis,22,36
sch_81d1b6818b9a0c76,Trenton High School,21,72
sch_055a1de0486ec85b,Maysville High School,21,60
sch_0da2ef308be0b838,Thomas Jefferson Independent School,21,60
sch_1bed196ec42058df,Central (Kansas City) High School,21,59
sch_1c549c59d4f873ad,Kauffman,21,55
sch_32945d4b6a1a0cad,Spokane High School,21,53
sch_44ca4ec12e9f1b3c,Sarcoxie High School,21,52
sch_44206777998b9e36,Marionville High School,21,43
sch_cdd4155b502cd408,Villa Duchesne High School,21,38
sch_50bd6133a967bd85,Elizabeth,21,33
sch_c4014e6f9c19f6f9,Lutheran South High School,20,129
sch_130cb0266c38e4fb,Jefferson (Festus) High School,20,93
sch_c4c8fae2e4c6db15,Springfield Catholic High School,20,87
sch_d1c3eb0b86609dc8,North Platte High School,20,85
sch_f82779d0e14ffc97,Dora High School,20,73
sch_61a343fdb186a7b0,Harrisburg High School,20,73
sch_ff1215ad943a2fac,Monett High School,20,69
sch_0626dfa176439a87,Maplewood-Richmond Hts. High School,20,68
sch_57906e3e1dc3a0d8,Brentwood High School,20,67
sch_3174ee74dde264fb,Cuba High School,20,65
sch_7879ff8375f1de35,Montgomery County High School,20,56
sch_1c35bfa18777fbf8,East (Kansas City) High School,20,46
sch_687d2c90e1d906f1,Knox County High School,20,46
sch_d821cb127eb85e14,Westminster Christian,20,37
sch_2b917ecedabe9825,Gateway High School,19,89
sch_987440ac3c9019f8,Mark Twain High School,19,70
sch_373d970e69929450,Linn High School,19,64
sch_23f4f4b0fa088515,Hogan Prep Academy Charter,19,56
sch_da6c71b4b0555245,Roosevelt High School,19,54
sch_bdb97899a600b187,Willow Springs High School,19,52
sch_8490d89e957dcbaa,Jennings High School,19,48
