school_id,name,co2027,athletes_all
sch_f13fb6532f67e9e6,Dorchester High School,8,62
sch_e2a9ab7692332637,Sterling High School,8,58
sch_27be0f357d7333e6,CWC (Chambers/Wheeler Central),8,57
sch_1f2539b9334798c7,Humphrey High School,8,48
sch_3fa10e52094c098d,Humphrey-Lindsay Holy Family,8,37
sch_6439621c0091e9a1,College View Academy,8,26
sch_ada866216d96de9f,Yankton,8,24
sch_56521a3c369ed365,Lincoln Christ,8,23
sch_e8e1cd52c46a0b6a,Central City Track Club,8,19
sch_d2700c1bc9f3d3af,Wings of Omaha Track,8,17
sch_47313a8d699f5e43,Kearney JV,8,15
sch_c78ea1053f1d7014,High Plains Comm,8,14
sch_7ffa2e4a14abe2d8,High Plains Community,8,14
sch_6f8396aff7063a27,St Albert CB,8,12
sch_f9da766ea89ffbec,Guardian Ang CC,8,11
sch_d8ec659bd06f5f17,Lawton-Bronson,8,11
sch_4a11d1267f592db8,Guardian Angels Central Cath,8,10
sch_7fc7a7efb35b4145,Axtell,7,91
sch_48ac84164cb082a6,Bayard High School,7,79
sch_e11acd86041152b0,Parkview Christian High School,7,68
sch_9dd75574b5bc84cf,Silver Lake High School,7,67
sch_a485381bd1116181,Hyannis High School,7,64
sch_12817469cd2ca655,South Platte High School,7,63
sch_5f2398d915b194cf,Meridian High School,7,58
sch_c7887f19ac3a8733,Creek Valley High School,7,45
sch_b82d1d1e57007c9c,Osmond High School,7,36
sch_abf6dbf41639da44,Mercy High School,7,33
sch_1c2bf9917eb26a2a,Oakland-Craig,7,27
sch_1a338c977b90b3cd,Hastings St. Cecilia,7,19
sch_0bfbbebb1a755974,Hi-Line,7,19
sch_5504e9b8d501bfb2,Hastings St Cec,7,18
sch_00cacc8a3b4e7d43,North Bend Central MS,7,16
sch_e54cdec0d4cbac3f,West Monona,7,16
sch_7005cf581b663b1b,Newman G St. ED,7,15
sch_10c59a0c807acddf,Lyons-Decatur NE,7,14
sch_cc44355e8715be74,Nebraska Luth,7,14
sch_69820a745bcffd9b,Omaha Christ Ac,7,14
sch_6b8e216180dfa78f,Siouxland Chr,7,14
sch_55a4367bc8dc8fad,HumphreyLindsay,7,12
sch_33345cb92900cd29,Mount Michael,7,11
sch_53edb4f560d6c613,N Platte St Pats,7,11
sch_b81a24dc2407d3d1,Apollo Track Club,7,10
sch_553e9998eab06393,D & A Trakk Elite,7,10
sch_edafa48c644239ff,Le Mars,7,10
sch_7e2fd6772178e922,Mitchell MS,7,10
sch_2d304b5b3b6d1d29,Scottsbluff MS,7,10
sch_3262d0e61166e8a1,Southwest High School,7,9
sch_7dafb27d63e07cc2,Hartington Cedar Catholic High School,6,111
sch_fe46ff926b57f0fb,Bloomfield High School,6,94
sch_5ce0120c81f81a0d,Red Cloud High School,6,49
sch_0928baea38e2dc76,Lewiston High School,6,42
sch_2c5ceccc9f020714,Olympus Track Club,6,24
sch_468ae7fc020fb55f,Heartland Lutheran,6,23
sch_7cf8aa38e0b4c7c3,Omaha Christian,6,17
sch_8591612df95a8d5a,Hartington CC,6,16
